feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,label
2.3417559757771595,3.8761708392158862,2.95042383818605,1.4230963443375968,1.101585328651642,2.4919191715065057,0.6797667929793578,3.8314587658543537,3.179440120721287,1.5308243478952952,0.2868654709091225,3.353872374165413,1.8854601547473822,3.2378163119734618,0.4055723412056329,1.4006249770462271,2.005243699718183,2.046980593764742,1.5499345285207564,2.6228499323474987,0.9323795706174056,1.8576205149787066,2.120295631711899,2.514438834058749,2.7116148780888896,0.8753579081621308,0.4658858292643777,3.277676821898509,2.3323140119795918,1.2515134634434464,3.551151975522523,2.1156746342928585,3.1792971840638264,2.067518481410109,4.060747924881987,3.7553408424432044,1.7510358515209266,2.9715709509543555,2.6453759495851474,3.368631557532349,1.0350765394198955,2.6860514599984393,3.058424486849588,0.24126051357688572,0.8167414873342249,-0.03923217776010057,1.7305931655554423,2.717542255795962,3.502357052096028,2.074094780419775,3.628615545571292,0.6198985417851086,0.29661756064484535,1.9444523011033812,2.384065448939307,1.9673052519059069,-0.0674421000398766,1.9108799604872115,0.6955304994951468,2.6696725488300386,2.3665982460968484,1.0601202136726449,1.4861330826633066,0.9407864781110484,1.937320902726828,2.9551423205012384,1.0142739536644563,2.504046515517844,1.4697423816275592,1.2071271677376558,1.892969640045442,0.9647576775806259,1.446350694652818,0.8021221074111515,3.9647251329163895,2.035263551971729,1.3002744920074143,2.213979910734222,1.8876719503091701,1.779030400466777,2.614166700043425,2.757507710047305,1.4694988523894725,1.4241817593553199,1.724948302848356,-0.30192116473558483,0.48480893780144774,3.3668742674445244,3.6449677135012837,1.7509639604436216,2.5765569630557663,2.311250154543536,5.078880808455238,3.1195749114345768,1.8720824085192334,1.0444595593995742,0.3935536797424275,2.203463635867223,1.2436492547156965,0.5777462904023258,0
3.7068542315149466,2.83690399277121,8.37428327014513,6.763279513898901,4.9840547173667655,7.959888277780052,5.154736615295237,3.2774315973434724,8.046248154539315,6.077820087369317,2.925507691347087,4.619322643832784,3.2487634932304856,2.234400538071328,6.852355095063283,8.818833280940261,2.2028648523617176,6.125938473381142,3.698714861756346,4.0257492324706075,3.8152121515222617,3.2720184606403677,5.097043255889654,3.3380997671779244,5.540913651559678,4.899523781101726,4.522103906267181,3.1848726759168042,3.8464573388633347,6.510782451651512,6.0018343752487615,3.044889510402898,5.198664610858452,6.502774246743578,1.6611894377572565,6.08672038475987,3.674752482108307,6.141197337186319,3.4734816869149663,1.390235798670962,1.7449151242336747,5.096169893322764,5.519445003442963,3.191366749791183,6.277184917554748,1.6769598754620803,4.867840402705367,2.5779676004750867,3.696327784395682,5.094797342632828,3.2791732694320954,4.230888911540349,7.012585618428881,3.8462162609537023,6.671384224130284,2.740586290684764,6.059608355830566,7.883137241315801,0.056710999745421375,3.406209489059046,6.15414425436108,4.593909227914015,5.742291746742618,3.792029626568359,5.1731795749458,4.688645529215841,7.335564123319615,5.508841686602426,5.675205324150404,4.1762460677550655,4.024787551855013,4.134883624360758,5.788904284756594,4.158031038359474,5.579549713792826,9.150801597290878,6.742249406863385,4.347952935664318,7.40242784432789,4.183849253956897,0.9237509296442923,2.983827378165192,1.2584161579482886,4.296973031917383,5.036836758379104,8.352874624550566,5.653854747528325,4.561798942382271,6.658811162366979,0.5777293819842297,5.471229116217132,6.541730387773933,2.042827508440317,7.287508086413858,5.676992814988829,4.169424172198397,6.26556373221257,9.541385715608792,5.36373251011699,5.496441172600672,1
1.540639100459756,1.1501556305352083,2.8303358165442454,1.1439161740911328,2.0715662372193924,1.5223425532348833,2.478979825746392,2.3336621052869484,3.037539944257899,1.489983601145253,1.7301250647066286,1.0212362842176925,1.5557067399238884,2.377300493044852,2.756988616645352,1.0778346758223747,2.86960592010566,3.355637858804951,2.413434903223701,3.8767958125580657,1.226210800896427,0.755345296688583,0.2212797510957214,3.4960443114891833,2.6543656563540576,1.944415329089545,2.2799686263198202,0.8745109527016235,4.445751979616826,2.1292211819752276,2.109394794604893,2.725766623898692,2.481009231736713,2.2238840242791316,1.2095255445546882,2.4714683571359957,3.882024496475034,3.3454200461549775,3.593186626639397,1.4887843235688147,1.010395179741419,1.8742130799003518,2.0557249122886945,3.0941915184709483,0.30753537028518063,3.529550319460614,1.8419921014210106,1.5731189300525799,0.9878956247398325,0.34514332813423065,2.8231705839619146,2.073317967188404,0.7100391002589461,0.7049212279363839,1.6642153007098717,3.669021525289393,1.7404086486363952,0.4968570468818938,1.7542569359140556,1.7272764302523296,-0.6968866429415717,1.9457051334821878,1.769065469791322,2.6962063648134182,3.848956094945345,3.1265650295477574,1.7311113094451693,0.8934740912583297,4.57335980324986,2.0592184340144883,2.0139292919129463,1.9758749128899966,2.198084760767855,1.8556395880760574,1.4263379931197637,1.4531410587596079,1.9672467297840015,1.456575228866235,1.2871542173228356,2.106430227691897,1.7450227825791447,3.503992988582689,-0.650969808393012,3.0915068519224618,3.2460851924976293,-0.07339023240814946,1.6573124059196513,1.6285591340042085,0.5924883052821788,1.2221833124091246,0.8894241545341712,3.7522704434236225,2.935678393147461,3.2715550949941585,2.721672064043235,0.8709482287827708,1.4754797337202263,2.489374561227918,0.7778721911080546,2.712998430172388,0
1.759674601841865,1.6251791924504024,2.7109599682034915,2.44426331148604,1.63903383418092,3.159329803364248,0.9189366724001027,2.6159356069442636,2.593101257968384,1.6904535606860098,2.326133022242118,0.748886423614697,2.924027019206901,1.815097863557011,1.4772769794809606,3.0490092258368895,1.2956563094572409,0.5915387036364403,0.44337082647609627,2.60600995134564,0.7195706475037169,3.754794181984365,-0.08192940788372205,3.696456368290038,2.2110174672026184,1.9032868881296077,1.4550809131910503,2.399136114352071,1.9623652975751515,3.1033018820165212,2.1142276486620397,2.150301761461878,1.6363877877861441,1.9430543762789325,2.3078017688920593,0.28983160734337443,0.651814577894287,2.743264094022715,2.170865438127942,1.816016663647321,2.0184339330653933,2.347581705361671,1.4602403196906386,1.2216952745976872,2.1958452550976815,1.0216272223849678,2.408252755714472,0.2974163957621596,3.0291556373256436,2.4725974824130432,2.2560297343138758,2.982690983945514,3.6654744444625766,3.0143700650181304,0.1591257686683547,0.7204230332642985,1.3751814223043213,2.026091050210834,2.517659020469123,1.2742561868465345,2.1867667644770785,1.2446170676466775,1.3884821970080519,0.5933389031517777,1.0767667538890957,0.6483153943836664,1.0241267470226671,3.0536417966078395,1.0506011111680569,4.63238206483739,2.4933179008808892,2.1848361236948737,1.1416422198187863,2.7003098794089913,1.424362173762226,2.1220098146453616,4.560084538268795,1.9039401002753502,3.149273326285676,1.2968235748741126,1.9650115095030383,3.77080063563551,1.3730329422122325,3.8124485579969285,2.7077519354554753,1.4375332241057324,2.632407739055521,2.9725544496267298,2.6218099622171964,0.4297752801095436,1.2728628241751314,1.7524813644484953,1.9255665708999536,2.620672097550678,2.177701000933254,0.6646556412898987,2.3801978510059634,2.610585745283823,2.55979044793104,3.0807807255546216,0
2.833922154548904,2.4591800792284366,1.929834288541353,0.3390390664840086,2.429618219132586,2.2076876871631113,2.2715788371953733,0.7232514241796906,0.9189434595917376,3.0531528533329038,1.960444846143345,2.6815006973726243,2.028318376130461,2.029756139495745,2.9382838059759977,1.483955271782626,2.0961207769409835,1.5377247112949575,1.5655037725676844,1.6908278765313607,2.222133771633713,1.5212513783365227,3.255756125573521,1.1053926977804962,1.813128355838641,1.560268941725825,3.446977884353733,2.1965547765115745,3.0318445394686346,0.514439626963028,2.267050265869259,2.889630795623437,2.082283989275424,3.065480375065351,1.4827115498996277,3.40934744018558,4.29889812361925,1.6371614395603409,1.5544974785992283,3.4533844771177007,3.5795721457307126,1.4771399728467318,1.5798131829041426,1.7182153911394928,0.655549488965723,1.0813480535158018,0.9958592332479321,1.2322024348958716,1.965315112613219,2.234214732536521,3.550500492814077,1.001645959261209,2.984322398476584,1.786011155774491,1.9505362903475671,2.6748194921666038,0.8772779784377014,2.3824097461840505,2.166452208213056,2.492451264008149,2.2891686439078183,4.455300139910895,1.3622600157486842,1.4690030449981824,1.3768594735752355,1.4445228808397452,1.3626128726934823,3.189016531107552,3.4205042479898546,1.4292537062505237,1.1676444268957713,2.471415556386404,1.4477769557190288,2.6329318177555106,2.2029230208512995,0.48425588500276806,3.5475052013300616,3.7958776730955215,1.3872113095156138,1.612298440064016,2.285865390724905,2.334456789987025,2.6585442726728306,4.01020453876635,1.8230527725059507,1.2017027554615463,0.6206807719854728,1.269069960058081,1.966873027126203,3.7945578635177877,1.4823887009638286,2.2237879516388985,1.9835771039272478,3.188393273448084,4.526932425873621,1.4691312270796795,1.510560557481778,3.0441608770690722,2.6818914896263113,3.8467073257360336,0
6.167856370651927,4.281415818425881,6.181309661384619,7.2174071611658155,6.640964362394728,6.014548062214596,7.133349379178307,7.3385911808913455,7.764317982075054,6.297419775179286,4.665763839366291,5.293427372866645,7.413017933016714,3.366128658025528,5.737346617745803,4.213322375345278,5.057489645869635,7.556903725214598,5.382198136039807,5.092873096312298,2.2802877180401615,6.492507132054442,6.29096836228215,9.32650944661092,4.384443530093998,5.438300655327878,5.498767367421511,8.15490655952695,4.809408935226096,5.558043051540679,6.215793019433079,5.3732182463127165,4.107132770898944,5.388179985796615,7.1472634997195446,2.9469694011778795,5.265939348293752,3.599758370121654,7.390093257849685,1.9536261904324506,3.8821563054568236,5.754423750129042,8.13104805846868,4.868499477854025,3.8896009466136032,8.76231413888118,2.103972199167512,0.6023880867598361,5.880028900106665,3.9958915512947777,2.9575343657385735,6.416712894598707,5.487601427542398,3.871842738526543,2.439391202658211,6.744914656560289,6.300402355917322,4.801648272441234,8.693273992095332,2.859830467347695,1.9489496581505223,3.616183860237511,4.908827967289004,5.486678898645383,4.5175278842873405,5.704110793028594,2.496921151619112,7.887529208146519,4.835697643214862,7.234591663176255,5.685450692755408,5.913506438307568,6.139534560464408,5.8954171200346295,6.285445519735088,7.658305060264863,5.39304233940294,6.418007515177025,4.820528611425546,7.880234430898946,3.6472153958814606,8.60188086582163,4.919684098711313,2.1384497957639037,5.2562088298215786,3.6378966850502383,6.681287097977448,3.694752041395218,4.107633133570441,1.220918538108938,4.095387361501847,0.15224134674208667,1.8321943530285534,6.520829312288595,6.571600317301664,5.85091512356993,3.066047713741574,4.90457728771604,4.992794921818863,2.6832706216149145,1
3.5033983017671506,2.8773622905756713,1.779035826170336,2.026885838994531,2.2083828079475527,-0.04173486842429064,1.752822617479403,1.3180157520022013,0.9983799901050845,1.718899707114045,3.797686526849523,2.64084286126701,1.4288210102172032,2.5725827813561586,3.399355436586002,2.924633682912769,2.0596303699201743,1.353063222294426,2.69822331361359,2.3934853854217497,2.8951932200277324,2.6351718016819694,3.049552715319335,1.4647647884394321,3.3173940656343257,2.1975996046923996,4.0752608726252655,1.3108121819104321,3.7359638031652493,2.197910783462648,1.3485819963855517,1.5161141659456785,1.6796526918056798,2.4241659464019163,2.5228354880354997,1.426299996061421,1.975645407739017,4.142270358611864,3.727543170100711,2.436323669674032,2.0380034781682004,2.1200313267182613,2.6135179727304165,0.9772074348015944,1.7426234625766548,0.33141592612241055,2.3992231226052794,2.647195939702741,1.516813537700626,3.5739867632900326,0.7742343369976588,0.5356251197901798,2.224451818559972,3.0470983026121545,3.6839276914578685,1.54111573713106,3.078680833431296,1.9614915304992928,1.8273727000591804,2.8836599374866725,2.6523228784134196,0.4236078430157506,3.4765403497258958,3.3800913541474515,1.3744372984904705,2.395803533437409,2.494030186282739,2.260673765823907,1.4496948461545798,1.3283766320619486,1.9744459290085548,3.1727290192593647,2.5436001545944324,1.629385667913894,2.771698710648345,-0.8485426206300755,3.1487657003721035,0.26028622122190037,1.6375590585968678,0.8803301053738561,0.7053185242790942,3.1608267873785194,1.5322987986881087,2.346503881730716,1.953079421120816,2.4770408272231217,2.076821891060255,0.7170077758114304,2.99626681944714,1.5062434168386876,0.44341810134024895,1.5718848390340874,3.500759790634311,2.8502217421134928,1.6513478655921408,1.6507422956815712,1.6783649487826173,4.076747983560841,2.3819354522315535,2.4300416471910697,0
3.030283454031842,2.2387891590265134,1.740957854179297,1.8036501509150218,1.928398740585936,1.9627777634901584,2.7276295436369797,2.0519458858072994,2.732640077215579,1.9192834198914177,2.0786351903160907,0.0017993154678923595,2.9163276747024813,2.346488475897993,2.9980101098596523,-0.8962553781936893,4.088374704780728,1.8604103718448262,3.1081828167375165,0.9600940728744691,2.6127739050625696,0.9465844368263439,1.3762310393041948,3.914031353866786,1.8093175992366535,2.217432873179723,2.870067730688754,2.4956818879726046,2.1504189051435763,2.3649610024662255,4.403415585238275,1.9423812029664147,2.2010990467149676,3.0506543960076122,3.105525932957984,3.18703030556038,2.6387302220291846,0.8569950872695165,3.633431532301096,0.853654606981312,2.302635465239033,1.2457241499806422,1.9358616534070074,2.3287624103034803,2.321357215450273,2.421920754235285,3.613711269058647,2.45353430151398,1.7558433647093512,2.964087168288357,3.1894704889246404,0.7723921848630075,2.597400069849858,2.701172742310898,1.702436496640008,3.3757068133116195,1.8499444129674734,2.1255764534715422,1.8269281757161304,2.0155790475814674,0.9037249131047982,0.5599491174057056,3.594505063224972,1.1530386516816722,1.0086076505436927,-0.1533901136037148,1.3610382523104978,0.6769102065925017,3.642015160136369,3.009817089342634,1.3118496548222762,4.252435805344309,2.9817654869915944,1.6751686164913775,-0.4994057148735731,4.290942572590742,0.610427533236404,0.3546012530431082,3.0225704320096405,4.439752406339273,3.384272818510518,2.56390912005236,2.594754341665286,2.853415558780308,2.7589285897867653,2.281191423969376,2.104201103951876,1.9374068721004776,1.2460354111333238,1.719324923133226,0.30704318580461454,1.9016603732052502,1.0114088928490825,0.8964106827842291,2.1798941511534786,3.3920022863445993,2.918316606002313,0.429499396376823,1.0103718634296626,2.940771187988216,0
1.0175126064616904,1.7753668500029753,2.550052099024552,1.0316555451363647,2.10537550614596,0.6659745050817956,1.3986323560487863,2.319781934142537,0.4070062664683307,2.440474737960399,1.9803622010733188,2.5524899544171475,2.2239141340646613,3.364140429973844,2.125224502647907,1.570594458874747,2.122297503032284,2.543298029036388,2.0488600703257043,2.040591691203882,1.2980083121932446,1.3370990824490518,0.5973947282003065,3.7495767431869393,0.7561367646087149,1.3070948022040927,1.2815927344308027,2.8949243769444415,1.7050503217079722,3.247742072673734,1.3265093757561315,2.278994162223802,1.1646529467402427,4.145149127773388,0.8124015809704872,2.3098207102270276,2.6337768809320985,2.4137990974514985,1.8147123411222916,1.8701793002665739,2.0438114719791094,1.8529979983715115,2.9638791167949097,4.210523001591351,1.4425082149921664,0.6301970204209222,1.9117179516487453,4.579709337654318,1.1963254320302692,3.6391168054440675,3.6777008140764407,1.4464117582920055,2.5689830791852755,3.628396623128538,1.6208722590125129,1.7964196398976382,1.4183190860513561,0.9852432693071331,1.350722454933993,0.7760597332377435,2.034083468259226,1.2300267689413582,2.233785911790748,0.4441043537963727,2.330880232214457,2.8335289616089248,0.006264357428544587,2.374056569847572,3.2276689924732924,0.7903589813087946,3.6725723868377034,2.4190190093660453,1.2949881442415911,1.944230922342294,2.5583269125217223,2.0760053914124117,2.538755992446369,1.0793264069206336,2.1693608240360778,0.5862855030950198,1.8887739386512996,1.0960923585352103,1.2644700574102334,3.2360931752104376,3.091310120594269,2.609138120907177,0.907687235327421,1.6835915503051981,3.2130976999791834,2.141716913639905,4.319329539981695,2.393317839394372,2.1920491164900318,1.6908835357974987,2.1335409047822824,1.847530163619456,2.7081086766885907,2.9567023167945843,1.2140105394920506,0.668767046442222,0
1.3275892537934069,6.015982653825088,2.793266787652253,0.6942188140950343,5.7771572090619285,9.985999034865582,4.987858176920214,6.676981548903283,5.16365871709513,4.8022206936177145,6.838152965975537,4.419450911622698,5.534784628143806,5.643395612392027,3.6638190927139025,6.984084699073046,4.650080486609182,3.4885096810143104,6.073019687140807,3.2030640364179255,5.056362314738257,4.981762006711593,7.171791131663156,5.949396465759905,4.949946082509713,6.635532598400574,7.780415098034627,6.115620612703724,5.0207052396867615,2.376327535299681,2.869772673849255,4.389550591290664,3.7809755956814337,4.626057394029108,5.113299849794214,6.059385508713461,4.859002443881818,5.9730032876524035,5.12894882962024,1.0490668672922574,3.1213292123624914,4.7118248885567695,2.580610514317785,6.199857459992409,8.061501664687395,7.437523703394634,4.573114258139584,7.9814522736999045,5.297334914404223,4.325828057763921,3.7731946729181205,4.395060627023743,4.223646362917543,5.340832444750975,5.3211479620997295,5.006092040306829,5.8738763394927,7.381292549572683,6.899108270882648,2.030204063100193,-0.10784226980390965,6.868639822478547,2.266242603169158,4.550469196214633,2.659773947881281,1.3960391248399606,6.082925456409576,6.518310320605294,3.846979198546561,-0.18208458428981977,3.9075111034950343,5.783608010805093,2.0421768624517425,5.3667198395583116,4.969380301654009,6.158582999202177,5.239160736828307,3.0538621182368892,7.393143003328983,4.68294085394606,4.945390920980136,3.133464081853608,4.11343549761698,3.2303945719461984,4.654107880153154,8.423416960284687,2.2561977141372873,1.7728772042465177,7.942340654987217,4.581352645696268,3.6618545226801666,7.079809374792153,3.788768920526272,8.652019427093872,6.355851742678539,4.024177183708595,9.314616426531007,3.788570153993323,6.484190744018614,5.598585160812984,1
